日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-19 16:11:12,松崎環奈,,スライダー,真ん中低め,1B1S,左,4ゴロ, , ,セカンド
2025-08-19 16:11:24,松崎環奈,,ストレート,外角高め,0,右,9ヒット, , ,ライト
2025-08-19 16:11:31,松崎環奈,,スライダー,外角真ん中,1B ,左,ストライク, , ,なし
2025-08-19 16:11:41,松崎環奈,,ストレート,真ん中高め,1S ,左,ボール, , ,なし
2025-08-19 16:11:50,松崎環奈,,スライダー,外角低め,1B1S,左,ボール, , ,なし
2025-08-19 16:12:03,松崎環奈,,ストレート,外角高め,2B1S ,左,ボール, , ,なし
2025-08-19 16:12:18,松崎環奈,,ストレート,外角真ん中,3B1S ,左,5フライ, , ,サード
2025-08-20 21:56:51,松崎環奈,,スライダー,真ん中低め,0,右,ボール, , ,なし
2025-08-20 21:56:57,松崎環奈,,カーブ,内角低め,1B ,右,ボール, , ,なし
2025-08-20 21:57:03,松崎環奈,,カーブ,外角低め,2B ,右,ボール, , ,なし
2025-08-20 21:57:13,松崎環奈,,スライダー,真ん中高め,3B ,右,72B , , ,左中間
2025-08-20 21:57:27,松崎環奈,,スライダー,外角真ん中,0,左,ファール, , ,なし
2025-08-20 21:57:33,松崎環奈,,ストレート,真ん中,1S ,左,ファール, , ,なし
2025-08-20 21:57:44,松崎環奈,,スライダー,外角真ん中,2S ,左,5ゴロ, , ,サード
2025-08-20 21:57:58,松崎環奈,,スライダー,内角真ん中,0,左,ストライク, , ,なし
2025-08-20 21:58:05,松崎環奈,,カーブ,内角高め,1S ,左,ボール, , ,なし
2025-08-20 21:58:13,松崎環奈,,スライダー,内角低め,1B1S,左,5ゴロ, , ,サード
2025-08-20 21:58:21,松崎環奈,,スライダー,外角真ん中,0,右,ストライク, , ,なし
2025-08-20 21:58:28,松崎環奈,,スライダー,真ん中低め,1S ,右,ボール, , ,なし
2025-08-20 21:58:31,松崎環奈,,ストレート,内角真ん中,1B1S,右,ストライク, , ,なし
2025-08-20 21:58:40,松崎環奈,,カーブ,外角低め,1B2S ,右,4フライ, , ,セカンド
2025-08-20 21:58:51,松崎環奈,,スライダー,外角低め,0,左,ボール, , ,なし
2025-08-20 21:58:56,松崎環奈,,ストレート,外角真ん中,1B ,左,ストライク, , ,なし
2025-08-20 21:59:04,松崎環奈,,ストレート,外角真ん中,1B1S,左,3ゴロ, , ,ファースト
2025-08-20 21:59:14,松崎環奈,,ストレート,内角低め,0,右,5ゴロ, , ,サード
2025-08-20 21:59:33,松崎環奈,,カーブ,外角低め,0,左,ボール, , ,なし
2025-08-20 21:59:44,松崎環奈,,スライダー,真ん中低め,1B ,左,ファール, , ,なし
2025-08-20 21:59:51,松崎環奈,,ストレート,外角低め,1B1S,左,ボール, , ,なし
2025-08-20 21:59:59,松崎環奈,,スライダー,真ん中低め,2B1S ,左,スイング, , ,なし
2025-08-20 22:00:09,松崎環奈,,ストレート,外角真ん中,2B2S ,左,7ヒット, , ,レフト
2025-08-20 22:00:16,松崎環奈,,スライダー,外角真ん中,0,右,ストライク, , ,なし
2025-08-20 22:00:30,松崎環奈,,スライダー,内角真ん中,1S ,左,4ゴロ, , ,セカンド
2025-08-20 22:00:41,松崎環奈,,ストレート,外角真ん中,0,右,ボール, , ,なし
2025-08-20 22:00:48,松崎環奈,,ストレート,真ん中,1B ,右,ストライク, , ,なし
2025-08-20 22:00:53,松崎環奈,,ストレート,真ん中,1B1S,右,ストライク, , ,なし
2025-08-20 22:01:03,松崎環奈,,スライダー,外角低め,1B2S ,右,4フライ, , ,セカンド
2025-08-20 22:01:10,松崎環奈,,スライダー,外角低め,0,左,ボール, , ,なし
2025-08-20 22:01:17,松崎環奈,,スライダー,真ん中,1B ,左,ストライク, , ,なし
2025-08-20 22:01:23,松崎環奈,,ストレート,外角真ん中,1B1S,左,ファール, , ,なし
2025-08-20 22:01:28,松崎環奈,,ストレート,真ん中低め,1B2S ,左,ボール, , ,なし
2025-08-20 22:01:36,松崎環奈,,カーブ,外角低め,2B2S ,左,ボール, , ,なし
2025-08-20 22:01:44,松崎環奈,,ストレート,内角低め,3B2S ,左,四球, , ,なし
2025-08-20 22:01:51,松崎環奈,,ストレート,真ん中,0,左,ストライク, , ,なし
2025-08-20 22:01:57,松崎環奈,,スライダー,外角真ん中,1S ,左,ボール, , ,なし
2025-08-20 22:02:02,松崎環奈,,スライダー,外角真ん中,1B1S,左,ストライク, , ,なし
2025-08-20 22:02:14,松崎環奈,,ストレート,外角真ん中,1B2S ,左,8ヒット, , ,センター
2025-08-20 22:02:22,松崎環奈,,ストレート,外角高め,0,左,ボール, , ,なし
2025-08-20 22:02:30,松崎環奈,,カーブ,外角低め,1B ,左,ボール, , ,なし
2025-08-20 22:02:41,松崎環奈,,スライダー,内角低め,2B ,左,3ゴロ, , ,ファースト
2025-08-20 22:02:47,松崎環奈,,スライダー,内角真ん中,0,右,ストライク, , ,なし
2025-08-20 22:02:53,松崎環奈,,ストレート,外角高め,1S ,右,ボール, , ,なし
2025-08-20 22:03:01,松崎環奈,,スライダー,内角低め,1B1S,右,ボール, , ,なし
2025-08-20 22:03:14,松崎環奈,,ストレート,真ん中低め,2B1S ,右,7ヒット, , ,レフト
2025-08-20 22:03:22,松崎環奈,,カーブ,外角真ん中,0,左,ボール, , ,なし
2025-08-20 22:03:30,松崎環奈,,スライダー,真ん中,1B ,左,3ゴロ, , ,ファースト
2025-08-20 22:20:32,松崎環奈,,スライダー,外角低め,0,左,ボール, , ,なし
2025-08-20 22:20:39,松崎環奈,,ストレート,外角真ん中,1B ,左,ボール, , ,なし
2025-08-20 22:20:45,松崎環奈,,カーブ,内角低め,2B ,左,ボール, , ,なし
2025-08-20 22:20:51,松崎環奈,,カーブ,真ん中高め,3B ,左,ストライク, , ,なし
2025-08-20 22:21:07,松崎環奈,,ストレート,内角真ん中,3B1S ,左,4ゴロ, , ,セカンド
2025-08-20 22:21:13,松崎環奈,,スライダー,真ん中,0,左,ストライク, , ,なし
2025-08-20 22:21:18,松崎環奈,,スライダー,真ん中高め,1S ,左,ストライク, , ,なし
2025-08-20 22:21:29,松崎環奈,,ストレート,外角低め,2S ,左,ボール, , ,なし
2025-08-20 22:21:38,松崎環奈,,スライダー,外角低め,1B2S ,左,4ゴロ, , ,セカンド
2025-08-20 22:21:46,松崎環奈,,カーブ,外角真ん中,0,左,ストライク, , ,なし
2025-08-20 22:21:51,松崎環奈,,ストレート,外角高め,1S ,左,ファール, , ,なし
2025-08-20 22:21:59,松崎環奈,,ストレート,外角低め,1B1S,左,ボール, , ,なし
2025-08-20 22:22:11,松崎環奈,,スライダー,外角真ん中,2B1S ,左,スイング, , ,なし
2025-08-20 22:22:16,松崎環奈,,スライダー,外角真ん中,2B2S ,左,見三振, , ,なし
2025-08-20 22:22:26,松崎環奈,,カーブ,内角低め,0,右,ボール, , ,なし
2025-08-20 22:22:42,松崎環奈,,ストレート,内角真ん中,1B1S,右,ファール, , ,なし
2025-08-20 22:23:00,松崎環奈,,スライダー,外角真ん中,1B1S,右,ボール, , ,なし
2025-08-20 22:23:08,松崎環奈,,ストレート,外角高め,2B2S ,右,ボール, , ,なし
2025-08-20 22:23:15,松崎環奈,,ストレート,内角低め,3B2S ,右,四球, , ,なし
2025-08-20 22:23:22,松崎環奈,,カーブ,外角真ん中,0,右,ストライク, , ,なし
2025-08-20 22:23:27,松崎環奈,,ストレート,外角真ん中,1S ,右,ファール, , ,なし
2025-08-20 22:23:32,松崎環奈,,ストレート,外角高め,2S ,右,ボール, , ,なし
2025-08-20 22:23:40,松崎環奈,,スライダー,外角低め,1B2S ,右,ボール, , ,なし
2025-08-20 22:23:50,松崎環奈,,ストレート,内角真ん中,2B2S ,右,8フライ, , ,センター
2025-08-20 22:23:59,松崎環奈,,ストレート,外角高め,0,左,ストライク, , ,なし
2025-08-20 22:24:13,松崎環奈,,ストレート,真ん中,1S ,左,9ヒット, , ,ライト
2025-08-20 22:24:21,松崎環奈,,カーブ,真ん中,0,右,ストライク, , ,なし
2025-08-20 22:24:30,松崎環奈,,ストレート,外角真ん中,1S ,右,6ゴロ, , ,ショート
2025-08-20 22:24:38,松崎環奈,,スライダー,外角低め,0,右,ボール, , ,なし
2025-08-20 22:24:45,松崎環奈,,カーブ,内角低め,1B ,右,ボール, , ,なし
2025-08-20 22:24:51,松崎環奈,,スライダー,内角低め,2B ,右,死球, , ,なし
2025-08-20 22:24:58,松崎環奈,,カーブ,外角高め,0,右,ボール, , ,なし
2025-08-20 22:25:05,松崎環奈,,ストレート,真ん中高め,1B ,右,ボール, , ,なし
2025-08-20 22:25:17,松崎環奈,,スライダー,真ん中,2B ,右,3バント, , ,ファースト
2025-08-20 22:25:27,松崎環奈,,スライダー,内角真ん中,0,左,ボール, , ,なし
2025-08-20 22:25:33,松崎環奈,,ストレート,外角真ん中,1B ,左,ストライク, , ,なし
2025-08-20 22:25:42,松崎環奈,,ストレート,真ん中高め,1B1S,左,4ゴロ, , ,セカンド
2025-08-20 22:25:50,松崎環奈,,カーブ,外角低め,0,左,ボール, , ,なし
2025-08-20 22:25:58,松崎環奈,,ストレート,外角高め,1B ,左,ボール, , ,なし
2025-08-20 22:26:04,松崎環奈,,スライダー,真ん中,2B ,左,ストライク, , ,なし
2025-08-20 22:26:11,松崎環奈,,ストレート,真ん中,2B1S ,左,ファール, , ,なし
2025-08-20 22:26:17,松崎環奈,,ストレート,真ん中,2B2S ,左,ファール, , ,なし
2025-08-20 22:26:25,松崎環奈,,スライダー,外角低め,2B2S ,左,8フライ, , ,センター
